MSOA11CD,date,d074,d75plus,MSOA11NM,dtot,year,month,day,doy,dow,tmean
E02000625,2006-07-26,0,0,Lambeth 008,0,2006,7,26,207,4,26.748613357544
E02000625,2006-07-27,0,1,Lambeth 008,1,2006,7,27,208,5,24.7324275970459
E02000625,2006-07-28,0,0,Lambeth 008,0,2006,7,28,209,6,23.2314548492432
E02000625,2006-07-29,0,0,Lambeth 008,0,2006,7,29,210,7,21.7603015899658
E02000625,2006-07-30,0,0,Lambeth 008,0,2006,7,30,211,1,22.2450675964355
E02000625,2006-07-31,0,1,Lambeth 008,1,2006,7,31,212,2,20.3908786773682
E02000625,2006-08-01,0,0,Lambeth 008,0,2006,8,1,213,3,18.8608264923096
E02000625,2006-08-02,0,0,Lambeth 008,0,2006,8,2,214,4,19.031681060791
E02000625,2006-08-03,0,0,Lambeth 008,0,2006,8,3,215,5,17.3010482788086
E02000625,2006-08-04,0,0,Lambeth 008,0,2006,8,4,216,6,17.7890243530273
E02000625,2006-08-05,0,0,Lambeth 008,0,2006,8,5,217,7,19.9918594360352
E02000625,2006-08-06,0,0,Lambeth 008,0,2006,8,6,218,1,22.6836376190186
E02000625,2006-08-07,0,0,Lambeth 008,0,2006,8,7,219,2,21.3329200744629
E02000625,2006-08-08,0,0,Lambeth 008,0,2006,8,8,220,3,19.095027923584
E02000625,2006-08-09,0,0,Lambeth 008,0,2006,8,9,221,4,19.3929691314697
E02000625,2006-08-10,0,0,Lambeth 008,0,2006,8,10,222,5,17.4794750213623
E02000625,2006-08-11,0,0,Lambeth 008,0,2006,8,11,223,6,16.8911457061768
E02000625,2006-08-12,0,0,Lambeth 008,0,2006,8,12,224,7,16.7882404327393
E02000625,2006-08-13,0,0,Lambeth 008,0,2006,8,13,225,1,17.0948963165283
E02000625,2006-08-14,0,0,Lambeth 008,0,2006,8,14,226,2,16.0203380584717
E02000625,2006-08-15,0,0,Lambeth 008,0,2006,8,15,227,3,17.3056983947754
E02000625,2006-08-16,0,0,Lambeth 008,0,2006,8,16,228,4,17.3912563323975
E02000625,2006-08-17,0,1,Lambeth 008,1,2006,8,17,229,5,18.8519496917725
E02000625,2006-08-18,0,0,Lambeth 008,0,2006,8,18,230,6,18.080150604248
E02000625,2006-08-19,0,0,Lambeth 008,0,2006,8,19,231,7,18.1723251342773
E02000625,2006-08-20,0,0,Lambeth 008,0,2006,8,20,232,1,18.5709037780762
E02000625,2006-08-21,0,0,Lambeth 008,0,2006,8,21,233,2,17.7597846984863
E02000625,2006-08-22,0,0,Lambeth 008,0,2006,8,22,234,3,16.5336971282959
E02000625,2006-08-23,0,0,Lambeth 008,0,2006,8,23,235,4,17.9145412445068
E02000625,2006-08-24,0,0,Lambeth 008,0,2006,8,24,236,5,18.1959362030029
E02000625,2006-08-25,0,0,Lambeth 008,0,2006,8,25,237,6,16.3882884979248
E02000625,2006-08-26,0,0,Lambeth 008,0,2006,8,26,238,7,17.6606292724609
E02000625,2006-08-27,0,0,Lambeth 008,0,2006,8,27,239,1,17.911340713501
E02000625,2006-08-28,0,0,Lambeth 008,0,2006,8,28,240,2,17.0402488708496
E02000625,2006-08-29,0,0,Lambeth 008,0,2006,8,29,241,3,16.2436122894287
E02000625,2006-08-30,0,0,Lambeth 008,0,2006,8,30,242,4,15.8640356063843
E02000625,2006-08-31,0,0,Lambeth 008,0,2006,8,31,243,5,19.5877666473389
E02000625,2013-06-01,0,0,Lambeth 008,0,2013,6,1,152,7,14.4664964675903
E02000625,2013-06-02,0,0,Lambeth 008,0,2013,6,2,153,1,13.3598747253418
E02000625,2013-06-03,0,0,Lambeth 008,0,2013,6,3,154,2,13.7454586029053
E02000625,2013-06-04,0,0,Lambeth 008,0,2013,6,4,155,3,14.070011138916
E02000625,2013-06-05,0,0,Lambeth 008,0,2013,6,5,156,4,14.8255128860474
E02000625,2013-06-06,0,0,Lambeth 008,0,2013,6,6,157,5,15.5086832046509
E02000625,2013-06-07,0,0,Lambeth 008,0,2013,6,7,158,6,15.2539682388306
E02000625,2013-06-08,0,0,Lambeth 008,0,2013,6,8,159,7,13.5502262115479
E02000625,2013-06-09,0,0,Lambeth 008,0,2013,6,9,160,1,12.6806335449219
E02000625,2013-06-10,0,0,Lambeth 008,0,2013,6,10,161,2,13.1943035125732
E02000625,2013-06-11,0,0,Lambeth 008,0,2013,6,11,162,3,13.2745113372803
E02000625,2013-06-12,0,0,Lambeth 008,0,2013,6,12,163,4,16.018913269043
E02000625,2013-06-13,0,0,Lambeth 008,0,2013,6,13,164,5,15.9425535202026
E02000625,2013-06-14,0,0,Lambeth 008,0,2013,6,14,165,6,14.2710094451904
E02000625,2013-06-15,0,0,Lambeth 008,0,2013,6,15,166,7,14.337347984314
E02000625,2013-06-16,0,0,Lambeth 008,0,2013,6,16,167,1,14.9854154586792
E02000625,2013-06-17,0,0,Lambeth 008,0,2013,6,17,168,2,16.9519748687744
E02000625,2013-06-18,0,0,Lambeth 008,0,2013,6,18,169,3,17.4703426361084
E02000625,2013-06-19,0,0,Lambeth 008,0,2013,6,19,170,4,21.0005073547363
E02000625,2013-06-20,0,0,Lambeth 008,0,2013,6,20,171,5,18.9903106689453
E02000625,2013-06-21,1,0,Lambeth 008,1,2013,6,21,172,6,17.912540435791
E02000625,2013-06-22,0,0,Lambeth 008,0,2013,6,22,173,7,15.3425464630127
E02000625,2013-06-23,0,0,Lambeth 008,0,2013,6,23,174,1,15.5595350265503
E02000625,2013-06-24,0,0,Lambeth 008,0,2013,6,24,175,2,13.9654321670532
E02000625,2013-06-25,0,0,Lambeth 008,0,2013,6,25,176,3,15.845404624939
E02000625,2013-06-26,0,1,Lambeth 008,1,2013,6,26,177,4,15.7291641235352
E02000625,2013-06-27,0,0,Lambeth 008,0,2013,6,27,178,5,15.9057216644287
E02000625,2013-06-28,0,0,Lambeth 008,0,2013,6,28,179,6,16.8421516418457
E02000625,2013-06-29,0,0,Lambeth 008,0,2013,6,29,180,7,17.8033561706543
E02000625,2013-06-30,0,0,Lambeth 008,0,2013,6,30,181,1,20.6004943847656
E02000625,2013-07-01,0,0,Lambeth 008,0,2013,7,1,182,2,17.2967090606689
E02000625,2013-07-02,0,0,Lambeth 008,0,2013,7,2,183,3,15.0738344192505
E02000625,2013-07-03,1,0,Lambeth 008,1,2013,7,3,184,4,17.7965698242188
E02000625,2013-07-04,0,0,Lambeth 008,0,2013,7,4,185,5,18.2960357666016
E02000625,2013-07-05,0,0,Lambeth 008,0,2013,7,5,186,6,19.032543182373
E02000625,2013-07-06,0,0,Lambeth 008,0,2013,7,6,187,7,20.5299777984619
E02000625,2013-07-07,0,0,Lambeth 008,0,2013,7,7,188,1,21.901647567749
E02000625,2013-07-08,0,0,Lambeth 008,0,2013,7,8,189,2,20.713565826416
E02000625,2013-07-09,0,0,Lambeth 008,0,2013,7,9,190,3,19.3695182800293
E02000625,2013-07-10,0,2,Lambeth 008,2,2013,7,10,191,4,18.6256999969482
E02000625,2013-07-11,0,0,Lambeth 008,0,2013,7,11,192,5,17.3225154876709
E02000625,2013-07-12,0,0,Lambeth 008,0,2013,7,12,193,6,18.4482898712158
E02000625,2013-07-13,0,0,Lambeth 008,0,2013,7,13,194,7,22.2602272033691
E02000625,2013-07-14,0,1,Lambeth 008,1,2013,7,14,195,1,23.0986003875732
E02000625,2013-07-15,0,0,Lambeth 008,0,2013,7,15,196,2,23.8925266265869
E02000625,2013-07-16,0,0,Lambeth 008,0,2013,7,16,197,3,23.8318576812744
E02000625,2013-07-17,0,0,Lambeth 008,0,2013,7,17,198,4,24.2462158203125
E02000625,2013-07-18,0,0,Lambeth 008,0,2013,7,18,199,5,23.0663394927979
E02000625,2013-07-19,0,0,Lambeth 008,0,2013,7,19,200,6,21.9923553466797
E02000625,2013-07-20,0,0,Lambeth 008,0,2013,7,20,201,7,20.0455226898193
E02000625,2013-07-21,0,1,Lambeth 008,1,2013,7,21,202,1,22.0546169281006
E02000625,2013-07-22,0,0,Lambeth 008,0,2013,7,22,203,2,25.2630596160889
E02000625,2013-07-23,0,0,Lambeth 008,0,2013,7,23,204,3,23.7139415740967
E02000625,2013-07-24,0,1,Lambeth 008,1,2013,7,24,205,4,21.38303565979
E02000625,2013-07-25,0,0,Lambeth 008,0,2013,7,25,206,5,21.1723251342773
E02000625,2013-07-26,0,1,Lambeth 008,1,2013,7,26,207,6,20.7606220245361
E02000625,2013-07-27,0,0,Lambeth 008,0,2013,7,27,208,7,21.6079196929932
E02000625,2013-07-28,0,1,Lambeth 008,1,2013,7,28,209,1,19.7006530761719
E02000625,2013-07-29,0,0,Lambeth 008,0,2013,7,29,210,2,19.8295993804932
E02000625,2013-07-30,0,0,Lambeth 008,0,2013,7,30,211,3,18.7007617950439
E02000625,2013-07-31,0,1,Lambeth 008,1,2013,7,31,212,4,20.9309196472168
E02000625,2013-08-01,0,0,Lambeth 008,0,2013,8,1,213,5,24.8891334533691
E02000625,2013-08-02,0,0,Lambeth 008,0,2013,8,2,214,6,21.2228660583496
E02000625,2013-08-03,0,0,Lambeth 008,0,2013,8,3,215,7,19.8783798217773
E02000625,2013-08-04,1,0,Lambeth 008,1,2013,8,4,216,1,19.3085193634033
E02000625,2013-08-05,0,0,Lambeth 008,0,2013,8,5,217,2,20.1473503112793
E02000625,2013-08-06,0,0,Lambeth 008,0,2013,8,6,218,3,17.4958267211914
E02000625,2013-08-07,0,0,Lambeth 008,0,2013,8,7,219,4,18.6884632110596
E02000625,2013-08-08,0,0,Lambeth 008,0,2013,8,8,220,5,18.0767040252686
E02000625,2013-08-09,0,0,Lambeth 008,0,2013,8,9,221,6,20.0685939788818
E02000625,2013-08-10,0,0,Lambeth 008,0,2013,8,10,222,7,18.3285331726074
E02000625,2013-08-11,0,0,Lambeth 008,0,2013,8,11,223,1,19.6462535858154
E02000625,2013-08-12,0,0,Lambeth 008,0,2013,8,12,224,2,17.5820007324219
E02000625,2013-08-13,0,0,Lambeth 008,0,2013,8,13,225,3,16.0522308349609
E02000625,2013-08-14,0,0,Lambeth 008,0,2013,8,14,226,4,17.2118148803711
E02000625,2013-08-15,1,0,Lambeth 008,1,2013,8,15,227,5,20.4013652801514
E02000625,2013-08-16,0,0,Lambeth 008,0,2013,8,16,228,6,19.8150825500488
E02000625,2013-08-17,0,0,Lambeth 008,0,2013,8,17,229,7,17.4434242248535
E02000625,2013-08-18,0,0,Lambeth 008,0,2013,8,18,230,1,20.066722869873
E02000625,2013-08-19,0,0,Lambeth 008,0,2013,8,19,231,2,18.0587348937988
E02000625,2013-08-20,0,0,Lambeth 008,0,2013,8,20,232,3,18.3710422515869
E02000625,2013-08-21,0,0,Lambeth 008,0,2013,8,21,233,4,19.5969543457031
E02000625,2013-08-22,0,0,Lambeth 008,0,2013,8,22,234,5,19.3081684112549
E02000625,2013-08-23,0,0,Lambeth 008,0,2013,8,23,235,6,21.9669589996338
E02000625,2013-08-24,0,0,Lambeth 008,0,2013,8,24,236,7,18.2732486724854
E02000625,2013-08-25,0,0,Lambeth 008,0,2013,8,25,237,1,18.5320892333984
E02000625,2013-08-26,0,0,Lambeth 008,0,2013,8,26,238,2,20.7892951965332
E02000625,2013-08-27,0,0,Lambeth 008,0,2013,8,27,239,3,17.8595504760742
E02000625,2013-08-28,0,0,Lambeth 008,0,2013,8,28,240,4,18.1039848327637
E02000625,2013-08-29,0,0,Lambeth 008,0,2013,8,29,241,5,19.4179172515869
E02000625,2013-08-30,0,0,Lambeth 008,0,2013,8,30,242,6,19.7998485565186
E02000625,2013-08-31,0,0,Lambeth 008,0,2013,8,31,243,7,17.5300426483154
E02000626,2006-06-01,0,0,Lambeth 009,0,2006,6,1,152,5,11.3922309875488
E02000626,2006-06-02,0,0,Lambeth 009,0,2006,6,2,153,6,14.6371755599976
E02000626,2006-06-03,0,0,Lambeth 009,0,2006,6,3,154,7,16.8200397491455
E02000626,2006-06-04,0,0,Lambeth 009,0,2006,6,4,155,1,16.7901096343994
E02000626,2006-06-05,0,0,Lambeth 009,0,2006,6,5,156,2,16.3627834320068
E02000626,2006-06-06,0,0,Lambeth 009,0,2006,6,6,157,3,14.6874990463257
E02000626,2006-06-07,0,0,Lambeth 009,0,2006,6,7,158,4,18.4011058807373
E02000626,2006-06-08,1,0,Lambeth 009,1,2006,6,8,159,5,20.2218399047852
E02000626,2006-06-09,0,0,Lambeth 009,0,2006,6,9,160,6,19.7776908874512
E02000626,2006-06-10,0,0,Lambeth 009,0,2006,6,10,161,7,21.4966430664063
E02000626,2006-06-11,0,1,Lambeth 009,1,2006,6,11,162,1,23.07932472229
E02000626,2006-06-12,1,0,Lambeth 009,1,2006,6,12,163,2,24.9165077209473
E02000626,2006-06-13,0,0,Lambeth 009,0,2006,6,13,164,3,20.8650493621826
E02000626,2006-06-14,0,0,Lambeth 009,0,2006,6,14,165,4,16.3830852508545
E02000626,2006-06-15,0,0,Lambeth 009,0,2006,6,15,166,5,16.2561283111572
E02000626,2006-06-16,0,0,Lambeth 009,0,2006,6,16,167,6,18.3855648040772
E02000626,2006-06-17,1,0,Lambeth 009,1,2006,6,17,168,7,20.9936027526856
E02000626,2006-06-18,0,0,Lambeth 009,0,2006,6,18,169,1,20.2637748718262
E02000626,2006-06-19,0,0,Lambeth 009,0,2006,6,19,170,2,17.9103088378906
E02000626,2006-06-20,0,0,Lambeth 009,0,2006,6,20,171,3,18.6578063964844
E02000626,2006-06-21,0,0,Lambeth 009,0,2006,6,21,172,4,17.2901401519775
E02000626,2006-06-22,0,0,Lambeth 009,0,2006,6,22,173,5,15.7973136901855
E02000626,2006-06-23,0,1,Lambeth 009,1,2006,6,23,174,6,16.3949184417725
E02000626,2006-06-24,0,0,Lambeth 009,0,2006,6,24,175,7,18.8791236877441
E02000626,2006-06-25,0,0,Lambeth 009,0,2006,6,25,176,1,18.1794357299805
E02000626,2006-06-26,0,0,Lambeth 009,0,2006,6,26,177,2,14.8782873153687
E02000626,2006-06-27,0,0,Lambeth 009,0,2006,6,27,178,3,15.5356254577637
E02000626,2006-06-28,1,0,Lambeth 009,1,2006,6,28,179,4,16.7347888946533
E02000626,2006-06-29,0,0,Lambeth 009,0,2006,6,29,180,5,18.2140312194824
E02000626,2006-06-30,0,0,Lambeth 009,0,2006,6,30,181,6,20.431697845459
E02000626,2006-07-01,1,0,Lambeth 009,1,2006,7,1,182,7,21.7435626983643
E02000626,2006-07-02,0,0,Lambeth 009,0,2006,7,2,183,1,24.8450736999512
E02000626,2006-07-03,0,0,Lambeth 009,0,2006,7,3,184,2,23.995288848877
E02000626,2006-07-04,0,0,Lambeth 009,0,2006,7,4,185,3,23.9263153076172
E02000626,2006-07-05,0,0,Lambeth 009,0,2006,7,5,186,4,20.927173614502
E02000626,2006-07-06,0,0,Lambeth 009,0,2006,7,6,187,5,20.964973449707
E02000626,2006-07-07,0,0,Lambeth 009,0,2006,7,7,188,6,19.5181522369385
E02000626,2006-07-08,0,0,Lambeth 009,0,2006,7,8,189,7,18.2441711425781
E02000626,2006-07-09,0,0,Lambeth 009,0,2006,7,9,190,1,19.1320838928223
E02000626,2006-07-10,1,0,Lambeth 009,1,2006,7,10,191,2,18.5396099090576
E02000626,2006-07-11,0,0,Lambeth 009,0,2006,7,11,192,3,21.3235130310059
E02000626,2006-07-12,0,0,Lambeth 009,0,2006,7,12,193,4,20.1880378723145
E02000626,2006-07-13,0,0,Lambeth 009,0,2006,7,13,194,5,19.246000289917
E02000626,2006-07-14,0,0,Lambeth 009,0,2006,7,14,195,6,17.7968082427979
E02000626,2006-07-15,0,0,Lambeth 009,0,2006,7,15,196,7,19.4976215362549
E02000626,2006-07-16,0,0,Lambeth 009,0,2006,7,16,197,1,21.8300762176514
E02000626,2006-07-17,0,0,Lambeth 009,0,2006,7,17,198,2,23.6355705261231
E02000626,2006-07-18,0,0,Lambeth 009,0,2006,7,18,199,3,24.1904678344727
E02000626,2006-07-19,0,0,Lambeth 009,0,2006,7,19,200,4,26.2201976776123
E02000626,2006-07-20,0,1,Lambeth 009,1,2006,7,20,201,5,25.43723487854
E02000626,2006-07-21,0,0,Lambeth 009,0,2006,7,21,202,6,24.6884670257568
E02000626,2006-07-22,0,0,Lambeth 009,0,2006,7,22,203,7,25.0547828674316
E02000626,2006-07-23,0,0,Lambeth 009,0,2006,7,23,204,1,21.8188743591309
E02000626,2006-07-24,0,0,Lambeth 009,0,2006,7,24,205,2,22.9776420593262
E02000626,2006-07-25,0,0,Lambeth 009,0,2006,7,25,206,3,24.7908535003662
E02000626,2006-07-26,0,1,Lambeth 009,1,2006,7,26,207,4,26.6114311218262
E02000626,2006-07-27,0,0,Lambeth 009,0,2006,7,27,208,5,24.6492443084717
E02000626,2006-07-28,0,0,Lambeth 009,0,2006,7,28,209,6,23.1507148742676
E02000626,2006-07-29,0,0,Lambeth 009,0,2006,7,29,210,7,21.6785545349121
E02000626,2006-07-30,0,0,Lambeth 009,0,2006,7,30,211,1,22.2088470458984
E02000626,2006-07-31,0,0,Lambeth 009,0,2006,7,31,212,2,20.3457221984863
E02000626,2006-08-01,0,0,Lambeth 009,0,2006,8,1,213,3,18.8215312957764
E02000626,2006-08-02,1,0,Lambeth 009,1,2006,8,2,214,4,18.9692840576172
E02000626,2006-08-03,0,0,Lambeth 009,0,2006,8,3,215,5,17.238733291626
E02000626,2006-08-04,0,1,Lambeth 009,1,2006,8,4,216,6,17.6767826080322
E02000626,2006-08-05,0,0,Lambeth 009,0,2006,8,5,217,7,19.8896865844727
E02000626,2006-08-06,0,0,Lambeth 009,0,2006,8,6,218,1,22.5462265014648
E02000626,2006-08-07,0,0,Lambeth 009,0,2006,8,7,219,2,21.2508144378662
E02000626,2006-08-08,0,0,Lambeth 009,0,2006,8,8,220,3,18.9553089141846
E02000626,2006-08-09,1,0,Lambeth 009,1,2006,8,9,221,4,19.361515045166
E02000626,2006-08-10,0,0,Lambeth 009,0,2006,8,10,222,5,17.3893642425537
E02000626,2006-08-11,0,0,Lambeth 009,0,2006,8,11,223,6,16.8231754302979
E02000626,2006-08-12,0,0,Lambeth 009,0,2006,8,12,224,7,16.7412414550781
E02000626,2006-08-13,0,0,Lambeth 009,0,2006,8,13,225,1,17.0516567230225
E02000626,2006-08-14,0,0,Lambeth 009,0,2006,8,14,226,2,15.9575901031494
E02000626,2006-08-15,0,0,Lambeth 009,0,2006,8,15,227,3,17.2753944396973
E02000626,2006-08-16,0,0,Lambeth 009,0,2006,8,16,228,4,17.3320140838623
E02000626,2006-08-17,0,0,Lambeth 009,0,2006,8,17,229,5,18.7856006622314
E02000626,2006-08-18,0,0,Lambeth 009,0,2006,8,18,230,6,18.0276145935059
E02000626,2006-08-19,1,0,Lambeth 009,1,2006,8,19,231,7,18.1449909210205
E02000626,2006-08-20,0,0,Lambeth 009,0,2006,8,20,232,1,18.5519428253174
E02000626,2006-08-21,0,0,Lambeth 009,0,2006,8,21,233,2,17.7179927825928
E02000626,2006-08-22,0,0,Lambeth 009,0,2006,8,22,234,3,16.4794158935547
E02000626,2006-08-23,0,0,Lambeth 009,0,2006,8,23,235,4,17.8378257751465
E02000626,2006-08-24,1,0,Lambeth 009,1,2006,8,24,236,5,18.1090774536133
E02000626,2006-08-25,0,0,Lambeth 009,0,2006,8,25,237,6,16.3202857971191
E02000626,2006-08-26,1,0,Lambeth 009,1,2006,8,26,238,7,17.6191425323486
E02000626,2006-08-27,0,0,Lambeth 009,0,2006,8,27,239,1,17.8552207946777
E02000626,2006-08-28,0,0,Lambeth 009,0,2006,8,28,240,2,16.9894981384277
E02000626,2006-08-29,0,0,Lambeth 009,0,2006,8,29,241,3,16.1804733276367
E02000626,2006-08-30,0,0,Lambeth 009,0,2006,8,30,242,4,15.8184289932251
E02000626,2006-08-31,0,0,Lambeth 009,0,2006,8,31,243,5,19.500186920166
E02000626,2013-06-01,0,0,Lambeth 009,0,2013,6,1,152,7,14.3961019515991
E02000626,2013-06-02,0,0,Lambeth 009,0,2013,6,2,153,1,13.3101768493652
E02000626,2013-06-03,0,0,Lambeth 009,0,2013,6,3,154,2,13.5608415603638
E02000626,2013-06-04,1,0,Lambeth 009,1,2013,6,4,155,3,13.9478168487549
E02000626,2013-06-05,0,0,Lambeth 009,0,2013,6,5,156,4,14.750449180603
E02000626,2013-06-06,1,0,Lambeth 009,1,2013,6,6,157,5,15.4036703109741
E02000626,2013-06-07,0,0,Lambeth 009,0,2013,6,7,158,6,15.1781454086304
E02000626,2013-06-08,0,0,Lambeth 009,0,2013,6,8,159,7,13.4628963470459
E02000626,2013-06-09,0,0,Lambeth 009,0,2013,6,9,160,1,12.6185665130615
E02000626,2013-06-10,0,0,Lambeth 009,0,2013,6,10,161,2,13.1198835372925
E02000626,2013-06-11,0,0,Lambeth 009,0,2013,6,11,162,3,13.1826028823853
E02000626,2013-06-12,0,0,Lambeth 009,0,2013,6,12,163,4,15.966290473938
E02000626,2013-06-13,0,0,Lambeth 009,0,2013,6,13,164,5,15.8876667022705
E02000626,2013-06-14,0,0,Lambeth 009,0,2013,6,14,165,6,14.1929006576538
E02000626,2013-06-15,0,0,Lambeth 009,0,2013,6,15,166,7,14.3011541366577
E02000626,2013-06-16,0,0,Lambeth 009,0,2013,6,16,167,1,14.9291276931763
E02000626,2013-06-17,0,0,Lambeth 009,0,2013,6,17,168,2,16.8451900482178
E02000626,2013-06-18,0,0,Lambeth 009,0,2013,6,18,169,3,17.4111309051514
E02000626,2013-06-19,0,0,Lambeth 009,0,2013,6,19,170,4,20.9241046905518
E02000626,2013-06-20,0,0,Lambeth 009,0,2013,6,20,171,5,18.909969329834
E02000626,2013-06-21,0,0,Lambeth 009,0,2013,6,21,172,6,17.8369998931885
E02000626,2013-06-22,0,0,Lambeth 009,0,2013,6,22,173,7,15.2848958969116
E02000626,2013-06-23,0,0,Lambeth 009,0,2013,6,23,174,1,15.5380735397339
E02000626,2013-06-24,0,0,Lambeth 009,0,2013,6,24,175,2,13.9356575012207
E02000626,2013-06-25,0,0,Lambeth 009,0,2013,6,25,176,3,15.7158098220825
E02000626,2013-06-26,0,0,Lambeth 009,0,2013,6,26,177,4,15.6425800323486
E02000626,2013-06-27,0,0,Lambeth 009,0,2013,6,27,178,5,15.8041143417358
E02000626,2013-06-28,0,0,Lambeth 009,0,2013,6,28,179,6,16.7763557434082
E02000626,2013-06-29,0,0,Lambeth 009,0,2013,6,29,180,7,17.7361660003662
E02000626,2013-06-30,0,0,Lambeth 009,0,2013,6,30,181,1,20.5004978179932
E02000626,2013-07-01,0,0,Lambeth 009,0,2013,7,1,182,2,17.2158851623535
E02000626,2013-07-02,0,0,Lambeth 009,0,2013,7,2,183,3,14.9850378036499
E02000626,2013-07-03,0,0,Lambeth 009,0,2013,7,3,184,4,17.761833190918
E02000626,2013-07-04,0,0,Lambeth 009,0,2013,7,4,185,5,18.2064933776855
E02000626,2013-07-05,0,0,Lambeth 009,0,2013,7,5,186,6,18.9390926361084
E02000626,2013-07-06,0,0,Lambeth 009,0,2013,7,6,187,7,20.3868274688721
E02000626,2013-07-07,0,0,Lambeth 009,0,2013,7,7,188,1,21.7547988891602
E02000626,2013-07-08,0,1,Lambeth 009,1,2013,7,8,189,2,20.56325340271
E02000626,2013-07-09,0,0,Lambeth 009,0,2013,7,9,190,3,19.2610816955566
E02000626,2013-07-10,0,0,Lambeth 009,0,2013,7,10,191,4,18.4848804473877
E02000626,2013-07-11,0,0,Lambeth 009,0,2013,7,11,192,5,17.2366313934326
E02000626,2013-07-12,0,0,Lambeth 009,0,2013,7,12,193,6,18.321985244751
E02000626,2013-07-13,0,0,Lambeth 009,0,2013,7,13,194,7,22.1324520111084
E02000626,2013-07-14,0,0,Lambeth 009,0,2013,7,14,195,1,22.9918975830078
E02000626,2013-07-15,0,0,Lambeth 009,0,2013,7,15,196,2,23.7399749755859
E02000626,2013-07-16,0,0,Lambeth 009,0,2013,7,16,197,3,23.7105903625488
E02000626,2013-07-17,0,0,Lambeth 009,0,2013,7,17,198,4,24.1133670806885
E02000626,2013-07-18,0,0,Lambeth 009,0,2013,7,18,199,5,22.900577545166
E02000626,2013-07-19,0,0,Lambeth 009,0,2013,7,19,200,6,21.8408145904541
E02000626,2013-07-20,1,0,Lambeth 009,1,2013,7,20,201,7,19.936710357666
E02000626,2013-07-21,0,0,Lambeth 009,0,2013,7,21,202,1,21.9681453704834
E02000626,2013-07-22,0,0,Lambeth 009,0,2013,7,22,203,2,25.1518783569336
E02000626,2013-07-23,0,0,Lambeth 009,0,2013,7,23,204,3,23.6791801452637
E02000626,2013-07-24,0,0,Lambeth 009,0,2013,7,24,205,4,21.3194332122803
E02000626,2013-07-25,0,0,Lambeth 009,0,2013,7,25,206,5,21.1048412322998
E02000626,2013-07-26,0,0,Lambeth 009,0,2013,7,26,207,6,20.7021083831787
E02000626,2013-07-27,0,0,Lambeth 009,0,2013,7,27,208,7,21.5367832183838
E02000626,2013-07-28,0,0,Lambeth 009,0,2013,7,28,209,1,19.6796970367432
E02000626,2013-07-29,0,0,Lambeth 009,0,2013,7,29,210,2,19.7884178161621
E02000626,2013-07-30,0,0,Lambeth 009,0,2013,7,30,211,3,18.6259422302246
E02000626,2013-07-31,0,0,Lambeth 009,0,2013,7,31,212,4,20.8810958862305
E02000626,2013-08-01,0,0,Lambeth 009,0,2013,8,1,213,5,24.8254871368408
E02000626,2013-08-02,0,0,Lambeth 009,0,2013,8,2,214,6,21.1645965576172
E02000626,2013-08-03,0,0,Lambeth 009,0,2013,8,3,215,7,19.8230419158936
E02000626,2013-08-04,0,0,Lambeth 009,0,2013,8,4,216,1,19.2542533874512
E02000626,2013-08-05,0,0,Lambeth 009,0,2013,8,5,217,2,20.1242713928223
E02000626,2013-08-06,0,0,Lambeth 009,0,2013,8,6,218,3,17.4489917755127
E02000626,2013-08-07,0,0,Lambeth 009,0,2013,8,7,219,4,18.5676002502441
E02000626,2013-08-08,0,0,Lambeth 009,0,2013,8,8,220,5,17.9726657867432
E02000626,2013-08-09,0,0,Lambeth 009,0,2013,8,9,221,6,20.0244960784912
E02000626,2013-08-10,0,0,Lambeth 009,0,2013,8,10,222,7,18.2333889007568
E02000626,2013-08-11,0,0,Lambeth 009,0,2013,8,11,223,1,19.5521945953369
E02000626,2013-08-12,0,0,Lambeth 009,0,2013,8,12,224,2,17.5223255157471
E02000626,2013-08-13,0,0,Lambeth 009,0,2013,8,13,225,3,15.9850263595581
E02000626,2013-08-14,0,0,Lambeth 009,0,2013,8,14,226,4,17.1504592895508
E02000626,2013-08-15,0,0,Lambeth 009,0,2013,8,15,227,5,20.3579196929932
E02000626,2013-08-16,0,1,Lambeth 009,1,2013,8,16,228,6,19.7133197784424
E02000626,2013-08-17,0,0,Lambeth 009,0,2013,8,17,229,7,17.4103698730469
E02000626,2013-08-18,0,0,Lambeth 009,0,2013,8,18,230,1,20.0133743286133
E02000626,2013-08-19,0,0,Lambeth 009,0,2013,8,19,231,2,18.0017395019531
E02000626,2013-08-20,0,0,Lambeth 009,0,2013,8,20,232,3,18.3095397949219
E02000626,2013-08-21,0,0,Lambeth 009,0,2013,8,21,233,4,19.5062789916992
E02000626,2013-08-22,0,0,Lambeth 009,0,2013,8,22,234,5,19.2738265991211
E02000626,2013-08-23,0,0,Lambeth 009,0,2013,8,23,235,6,21.8807697296143
E02000626,2013-08-24,1,0,Lambeth 009,1,2013,8,24,236,7,18.2262477874756
E02000626,2013-08-25,0,0,Lambeth 009,0,2013,8,25,237,1,18.4904594421387
E02000626,2013-08-26,0,0,Lambeth 009,0,2013,8,26,238,2,20.7279891967773
E02000626,2013-08-27,0,0,Lambeth 009,0,2013,8,27,239,3,17.7874870300293
E02000626,2013-08-28,0,0,Lambeth 009,0,2013,8,28,240,4,18.0148601531982
